b5a0a689-15ed-4593-9a60-3d1ba4882399,admin,test,0,0,0,0
89c7e57b-95fa-465e-a216-867f9b8bf0c9,admin,test,0,0,0,0
d6350076-c423-40b0-9338-6f8b0986ca8e,admin,test,0,0,0,0
87f649ca-4efd-41fc-97db-8961ee0d3494,admin,test,0,0,0,0
309e3ca6-f418-416e-832f-af87dc661ce6,admin,test,0,0,0,0
2f84ca87-39fe-463f-8d84-af8ed451463a,admin,test,8,0,1,8
